hhid,year,community,rural,treated,informant1,informant2,informant3,consumption,rooms,floor,walls,roof,toilet,well,water,waste,hhsize,male,married,widow,age1660,age60,minority,primary,secondary,tertiary,literacy,agriculture,cart,plow,bike,motorbike,car,radio,tv,fridge,kitchen,horse,goat,chicken,bullock,pig
"518",2009,"094",0,1,125,149,159,983.3333,2,0,0,0,1,0,0,0,2,1,0,0,0,.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"499",2009,"094",0,1,142,146,155,1071.265,3,0,0,0,0,0,0,0,6,0,0,1,.3333333,.3333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"504",2009,"094",0,0,83,86,111,2635.171,5,0,0,0,0,0,1,0,12,0,0,0,.5833333,.1666667,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"524",2009,"094",0,0,90,49,137,3118.534,5,0,0,0,1,0,1,0,10,0,1,0,.4,.2,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"514",2009,"094",0,0,85,75,48,4305.737,5,0,0,0,1,0,1,0,14,0,0,0,.5714286,.0714286,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"717",2009,"094",0,0,45,154,90,5115.498,6,1,0,0,1,0,1,0,6,0,0,0,.5,.1666667,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1
"585",2009,"094",0,1,149,151,160,5170,10,1,0,1,1,0,0,0,5,0,1,0,.6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"557",2009,"094",0,0,98,122,80,5582.624,7,0,0,0,1,0,1,0,10,0,0,0,.7,.1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"493",2009,"094",0,0,34,84,93,6092.263,3,0,0,1,1,0,0,0,3,0,0,0,.3333333,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"502",2009,"094",0,0,20,28,19,6643.183,5,1,1,0,1,1,1,0,9,0,0,1,.4444444,.1111111,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"507",2009,"094",0,0,75,124,57,6662.209,2,1,1,0,0,0,1,0,5,0,0,0,.4,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1
"535",2009,"094",0,0,38,51,14,7024.6,8,0,1,0,1,0,1,0,22,0,0,0,.6818182,.0454545,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"492",2009,"094",0,1,113,153,158,7183.333,3,1,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0
"538",2009,"094",0,0,103,126,123,7312.47,2,1,0,1,1,1,1,0,8,0,0,0,.5,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"530",2009,"094",0,0,116,128,107,7565.737,5,1,1,0,1,0,1,0,7,0,0,0,.5714286,.1428571,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
"483",2009,"094",0,1,148,162,113,9459.722,9,0,0,0,1,1,1,0,10,0,0,0,.6,.2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"587",2009,"094",0,0,7,12,10,11535.42,10,1,1,1,1,0,1,0,10,0,1,0,.6,.2,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"579",2009,"094",0,1,152,132,121,11615.21,2,0,0,0,1,0,1,0,4,1,0,1,.75,.25,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"711",2009,"094",0,0,54,63,47,12623.96,6,1,1,1,1,0,1,0,7,0,0,0,.4285714,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"622",2009,"096",0,1,49,80,25,0,4,0,0,0,1,0,0,0,3,0,0,0,.3333333,.6666667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"590",2009,"096",0,0,9,10,7,731.25,7,1,1,1,1,0,1,1,9,0,1,0,.2222222,.2222222,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"698",2009,"096",0,0,25,56,28,1872.547,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"621",2009,"096",0,0,45,40,49,3180.765,11,0,0,0,1,0,1,0,9,0,1,0,.4444444,.2222222,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"625",2009,"096",0,0,31,41,24,4403.241,6,0,0,0,1,0,1,0,11,0,0,0,.5454546,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"604",2009,"096",0,1,77,83,79,4856.584,6,1,0,1,1,0,1,0,9,1,0,0,.7777778,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
"594",2009,"096",0,0,30,8,42,6482.87,18,1,0,1,1,0,1,0,10,1,1,0,.8,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"644",2009,"096",0,0,3,19,27,6505.534,1,0,0,0,1,0,1,0,5,0,0,0,.6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"619",2009,"096",0,0,26,39,61,7114.583,5,1,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"638",2009,"096",0,0,7,21,37,13932.33,7,1,0,0,1,0,1,0,9,0,0,0,.4444444,.2222222,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0
"646",2009,"096",0,0,5,4,3,83750,7,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
"690",2009,"098",0,1,46,62,67,3696.569,5,0,0,1,1,0,0,0,3,1,0,1,0,.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"692",2009,"098",0,0,41,44,44,3705.88,2,0,0,0,1,0,0,0,5,0,0,0,.2,.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"685",2009,"098",0,0,32,36,42,4044.218,7,0,0,0,1,1,1,0,15,0,1,0,.5333334,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
"657",2009,"098",0,0,29,26,8,4837.35,6,1,1,1,1,0,1,0,6,0,0,0,.5,.1666667,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1
"678",2009,"098",0,0,4,6,11,6044.757,5,1,1,1,1,0,1,0,18,0,1,0,.3333333,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"666",2009,"098",0,1,44,57,61,11506.05,4,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"656",2009,"098",0,0,24,33,30,16937.41,6,0,0,0,1,0,1,0,6,0,0,0,.6666667,.1666667,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"652",2009,"098",0,0,3,12,13,23383.96,4,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0
"671",2009,"101",0,0,33,57,24,740.625,10,0,0,1,1,0,1,0,9,0,0,0,.5555556,.2222222,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"645",2009,"101",0,1,66,59,68,1640.46,2,0,0,0,1,1,1,0,5,0,0,0,.4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"704",2009,"101",0,0,51,67,45,3798.393,9,0,0,0,1,1,1,0,16,0,1,0,.4375,.25,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"603",2009,"101",0,0,22,30,17,7443.333,4,1,0,1,1,1,1,0,6,0,0,0,.5,.1666667,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
"578",2009,"101",0,0,29,39,75,8431.62,3,1,0,1,1,1,1,0,7,0,0,0,.5714286,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
"648",2009,"101",0,0,2,6,14,17121.88,7,1,1,1,1,1,1,0,8,0,0,0,.375,.125,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
"679",2009,"103",0,0,14,38,20,1343.366,10,1,0,1,1,1,1,0,21,0,0,0,.6190476,.047619,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0
"683",2009,"103",0,1,60,69,52,2107.025,4,1,0,1,1,0,1,0,7,0,0,0,.4285714,.1428571,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0
"545",2009,"103",0,0,29,17,23,3923.423,10,1,0,1,1,1,0,0,8,0,0,0,.625,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
"531",2009,"103",0,0,34,26,34,4648.621,6,1,0,1,1,1,1,0,14,0,1,0,.4285714,.0714286,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0
"618",2009,"103",0,0,16,30,25,5574.988,3,1,0,1,1,0,1,0,5,0,0,0,.8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"623",2009,"103",0,0,37,14,29,6172.343,9,1,0,1,1,1,1,0,12,0,1,0,.6666667,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0
"540",2009,"103",0,0,6,23,8,6822.586,9,1,1,1,1,1,0,0,15,0,1,0,.3333333,.1333333,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0
"584",2009,"103",0,0,5,5,5,7983.288,10,1,0,1,1,1,0,0,13,0,0,0,.7692308,.0769231,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0
"586",2009,"103",0,0,43,49,49,8312.328,6,0,0,0,1,1,1,0,14,0,0,0,.7142857,.0714286,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"709",2009,"103",0,0,47,44,61,19751.44,10,1,0,1,1,1,1,0,6,0,0,0,.8333333,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
"691",2009,"105",0,1,113,113,90,533.3333,4,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"675",2009,"105",0,0,13,30,18,1979.167,2,1,0,1,1,0,1,0,4,0,0,0,.5,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
"517",2009,"105",0,1,104,59,108,1984.312,4,0,0,0,1,0,1,0,6,0,0,0,.5,.1666667,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"611",2009,"105",0,1,105,92,99,3013.333,2,1,1,1,1,0,1,0,5,0,0,0,.4,.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"689",2009,"105",0,0,85,59,30,3544.445,3,0,0,0,1,1,0,0,4,0,1,0,.5,.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"632",2009,"105",0,0,17,18,48,3645.3,7,1,0,1,1,1,1,0,16,0,1,0,.3125,.0625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"634",2009,"105",0,0,8,8,6,3850.347,12,1,0,1,1,1,1,0,29,0,1,0,.4827586,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
"686",2009,"105",0,0,64,93,33,4784.532,8,1,0,1,1,1,1,0,20,1,0,1,.35,.05,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0
"665",2009,"105",0,0,54,15,17,4841.906,5,1,0,1,1,0,1,0,12,0,1,0,.5,.25,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"592",2009,"105",0,1,80,96,100,5923.006,3,1,0,0,1,1,0,0,3,0,0,0,.6666667,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"613",2009,"105",0,0,18,49,50,5946.9,8,1,1,1,1,1,1,0,7,0,1,0,.4285714,.1428571,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0
"635",2009,"105",0,0,56,84,85,7316.667,2,1,0,1,1,0,0,0,3,0,0,1,0,.3333333,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"627",2009,"105",0,0,48,33,10,8295.927,5,1,1,1,1,0,0,0,11,0,0,0,.6363636,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0
"694",2009,"105",0,0,12,7,7,8540.278,13,1,1,1,1,1,1,0,18,0,0,0,.6111111,.1111111,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0
"712",2009,"108",0,1,42,42,39,1924.397,2,0,0,0,1,1,1,0,4,0,0,0,.75,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"653",2009,"108",0,0,32,23,29,4329.213,10,1,0,1,1,1,1,0,24,0,0,0,.5,.0416667,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"563",2009,"108",0,0,14,15,15,8167.387,5,0,0,1,1,1,1,0,11,0,0,0,.6363636,.1818182,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"703",2009,"108",0,0,12,12,13,9333.333,9,1,1,1,1,1,0,0,4,1,0,1,.75,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"570",2009,"108",0,0,22,16,17,9549.702,8,0,1,1,1,1,1,0,19,0,0,0,.4736842,.1052632,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
"565",2009,"108",0,0,26,40,30,19036.2,11,1,0,1,1,1,1,0,15,1,0,0,.8,.0666667,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"654",2009,"110",0,1,81,99,101,58.33333,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",2009,"110",0,0,28,72,79,2342.058,4,1,0,1,1,1,1,0,5,0,0,0,.4,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
"668",2009,"110",0,0,27,37,49,2642.604,5,1,0,0,1,1,0,0,9,0,1,0,.5555556,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
"680",2009,"110",0,0,14,20,27,4783.333,9,1,0,1,1,0,1,0,13,1,0,1,.6153846,.1538462,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
"676",2009,"110",0,1,88,71,95,6210.262,4,0,1,0,1,1,1,0,6,1,0,1,.8333333,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"614",2009,"110",0,0,90,69,80,7954.167,2,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"674",2009,"110",0,0,22,64,22,7957.735,15,1,1,1,1,1,1,0,16,1,0,1,.5,.0625,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
"655",2009,"110",0,0,82,37,41,10383.79,6,1,0,1,1,0,1,0,10,1,0,1,.6,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
"629",2009,"110",0,0,20,40,19,13246.5,2,1,0,1,1,1,1,0,5,0,0,0,.6,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"601",2009,"110",0,0,72,27,66,19522.92,8,1,0,1,1,1,1,0,13,0,0,0,.6923077,.0769231,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
"660",2009,"110",0,0,49,31,42,37617.64,14,0,1,0,1,1,1,0,17,0,1,0,.7647059,.0588235,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"606",2009,"110",0,0,16,6,18,139291,8,1,1,1,1,1,1,0,3,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0
"552",2009,"112",0,0,37,15,30,4686.458,5,1,1,1,1,1,1,0,10,0,0,0,.6,.1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
"574",2009,"112",0,1,112,123,119,5334.653,4,1,0,1,1,1,1,0,4,0,0,0,.5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"505",2009,"112",0,0,84,25,61,8642.267,5,1,1,1,1,0,1,0,8,0,0,0,.5,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"527",2009,"112",0,0,78,62,80,9937.028,3,1,0,1,1,0,1,0,7,0,0,0,.7142857,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1
"496",2009,"112",0,0,87,69,47,11259.31,8,1,0,1,1,1,1,0,13,0,1,0,.6923077,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1
"512",2009,"112",0,0,10,60,38,12208.33,3,1,1,1,1,1,1,0,5,0,0,0,.6,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
"484",2009,"112",0,0,14,99,103,12950,4,1,1,1,1,1,1,0,6,1,0,1,.6666667,.1666667,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"664",2009,"112",0,1,126,131,120,13035.94,2,1,1,0,0,1,1,0,4,1,0,1,.75,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
"582",2009,"112",0,0,99,51,95,14038.54,2,1,1,0,1,1,1,0,4,0,0,0,.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"516",2009,"112",0,0,96,64,86,18093.28,7,1,0,1,1,1,1,0,8,1,0,1,.625,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
"509",2009,"112",0,0,31,66,60,20806.67,8,1,0,1,1,1,1,0,5,1,0,1,.6,.2,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
"571",2009,"112",0,0,19,37,25,20969.48,5,1,0,1,1,1,1,0,8,0,1,0,.75,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"491",2009,"112",0,0,92,46,48,23640.28,8,1,1,1,1,1,1,0,7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"636",2009,"112",0,0,57,115,85,29145.83,5,1,1,1,1,1,1,0,7,1,0,1,.8571429,.1428571,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
"520",2009,"112",0,0,15,17,45,33344.45,2,1,1,1,1,1,1,0,3,0,0,0,.6666667,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"515",2009,"112",0,0,7,32,21,69380.59,4,1,1,1,1,1,1,0,6,0,0,0,.8333333,.1666667,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0
"688",2009,"117",0,0,91,97,82,1042.224,6,0,0,0,1,0,1,0,19,0,1,0,.5263158,.1052632,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"707",2009,"117",0,0,55,95,73,1168.939,3,0,0,0,1,0,1,0,6,0,0,0,.5,.3333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"672",2009,"117",0,0,60,31,98,1263.355,7,0,0,0,1,0,1,0,13,0,0,0,.3846154,.1538462,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"702",2009,"117",0,1,100,98,74,2139.797,2,0,0,0,1,0,1,0,5,0,0,0,.4,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"715",2009,"117",0,0,29,12,68,3369.199,5,1,0,0,1,1,1,0,13,0,1,0,.3076923,.0769231,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"684",2009,"117",0,0,21,20,22,3639.258,5,1,0,1,1,0,1,0,11,0,0,0,.4545455,.0909091,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"732",2009,"117",0,0,72,66,48,5002.695,3,0,0,0,1,0,1,0,5,0,1,0,.4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0
"693",2009,"117",0,0,48,30,79,5744.074,3,0,0,0,1,0,0,0,14,0,0,1,.4285714,.0714286,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"681",2009,"117",0,0,53,8,18,7520.833,3,1,0,1,1,0,1,0,7,0,0,0,.5714286,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"591",2009,"119",0,1,119,145,127,50,2,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583",2009,"119",0,1,125,136,140,333.3333,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"605",2009,"119",0,0,4,25,5,1000,6,1,0,1,1,1,1,0,6,0,0,0,.6666667,.1666667,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"630",2009,"119",0,1,132,143,141,2651.14,1,0,0,0,1,0,1,0,5,0,0,0,.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"569",2009,"119",0,0,8,9,56,3184.124,5,0,0,1,1,1,1,0,12,0,1,0,.4166667,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"647",2009,"119",0,1,131,135,76,3457.753,2,1,0,1,1,0,1,0,5,0,0,0,.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"559",2009,"119",0,0,25,11,52,4060.606,5,1,1,1,1,1,1,0,11,0,0,0,.6363636,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"624",2009,"119",0,0,99,80,8,4541.667,12,0,0,0,1,1,1,0,15,0,0,0,.5333334,.0666667,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"637",2009,"119",0,0,16,106,120,4686.355,5,0,0,1,1,0,1,0,10,0,0,0,.6,.1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"633",2009,"119",0,0,40,30,113,4790.838,7,1,0,1,1,0,1,0,16,0,0,0,.5625,.0625,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
"555",2009,"119",0,0,68,75,103,4830.073,6,1,0,1,1,1,1,0,8,0,1,0,.375,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"548",2009,"119",0,1,143,122,139,4837.06,7,0,0,0,1,0,1,0,10,1,0,1,.6,.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"626",2009,"119",0,0,17,3,15,4850.438,9,1,0,1,1,1,1,0,8,0,0,0,.75,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
"500",2009,"119",0,0,26,43,85,5293.533,5,1,0,0,1,0,1,0,21,0,0,0,.3809524,.0952381,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0
"497",2009,"119",0,0,33,35,39,6771.429,3,1,1,1,1,1,1,0,7,1,1,0,.5714286,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"481",2009,"119",0,0,128,67,52,8563.667,3,1,1,1,1,0,1,0,6,1,0,0,.8333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"489",2009,"119",0,0,69,108,93,13456,5,0,0,0,1,0,1,0,6,0,0,0,.8333333,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"556",2009,"119",0,0,71,81,65,14565.29,4,1,0,1,1,1,1,0,2,1,1,0,.5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"482",2009,"119",0,0,24,63,51,41017.94,4,0,0,1,1,1,1,0,7,0,0,0,.5714286,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
"639",2009,"122",0,0,2,5,3,3351.832,6,1,0,1,1,1,1,0,17,0,1,0,.5294118,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0
"651",2009,"122",0,0,6,4,1,12543.72,4,1,0,1,1,0,1,0,6,0,0,0,.3333333,.1666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
"726",2009,"124",0,0,16,7,18,0,5,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"730",2009,"124",0,0,38,39,43,1138.219,2,1,0,0,1,0,1,0,9,0,0,0,.1111111,.2222222,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"727",2009,"124",0,1,43,55,55,1347.176,2,0,0,0,0,0,1,0,9,0,0,0,.6666667,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"729",2009,"124",0,0,19,22,21,1895.476,1,0,0,0,1,0,1,0,15,0,1,0,.4,.0666667,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0
"581",2009,"124",0,1,53,41,48,3636.442,9,0,0,0,1,0,1,0,13,0,1,0,.5384616,.0769231,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"733",2009,"124",0,0,51,40,34,6182.148,7,0,0,0,1,0,1,0,13,0,0,0,.6153846,.0769231,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"526",2009,"126",0,1,50,117,128,502.7778,5,0,0,0,1,0,0,0,9,0,1,0,.6666667,.1111111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"532",2009,"126",0,1,131,115,132,1122.56,4,0,0,0,1,0,1,0,7,0,0,0,.5714286,.2857143,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"525",2009,"126",0,0,65,93,35,1625.294,7,1,0,1,1,0,1,0,9,0,0,0,.6666667,.1111111,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"498",2009,"126",0,0,82,38,75,2445.438,4,0,0,0,1,0,1,0,12,0,1,0,.5,.1666667,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"725",2009,"126",0,0,110,84,107,2909.917,2,1,0,0,1,0,1,0,6,0,0,0,.5,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"718",2009,"126",0,0,18,29,33,2965.255,7,1,1,1,1,0,1,0,14,0,0,0,.7857143,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"485",2009,"126",0,1,120,119,58,2992.491,6,0,0,0,1,0,1,0,14,0,1,0,.5,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
