"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","PMT_beta"
"82","auto",2,10,0.601919094994932,0.76433282396914,0.494624256880051,0.588134480168819,0.733971311761019,0.491191160743429,2.36136924663952,2.50451380092368,0.296687952275984
"83","hp",2,10,0.192654660373913,0.240284883960211,0.183208120047731,0.22796313144516,0.27857837953752,0.184826326386497,0.988025430044717,0.674050294690253,0.287135937761173
"84","jewelry",2,10,0.114432449022309,0.194260036439849,0.051406993003668,0.113398606855146,0.194536435006973,0.0503962976093749,0.359605132706328,0.454855546016527,-0.178924902499866
"85","chicken",2,10,-0.0210336907409613,-0.115931467498411,0.0609653152142839,0.00551987684790511,-0.0519750751373475,0.06069932847441,-0.0802172199312534,-0.466682425475417,0.187931089662085
"86","cow",2,10,-0.0495616775597262,-0.0423253411947795,-0.0581682031467903,-0.00732625853446549,0.0394716145647962,-0.0550813040147125,-0.208872964361536,-0.488672225975939,-0.643719485419838
"87","credit",2,10,-0.101784830212806,-0.232896412356355,0.0217299006285089,-0.102686145466189,-0.244945325399795,0.0205718256726184,-1.82952851822042,-1.69583433912465,-0.414311293902782
"88","hhsector1",2,10,0.00318655570217727,-0.0205591702253383,0.0171460866614179,0.0473576757669616,0.0663991761033849,0.0248823595085771,0.172007612014884,-0.27632644214782,0.33385909888487
"89","hhsector2",2,10,-0.160181321761238,-0.298243164156427,-0.0511738748285184,-0.179651172287004,-0.329365146173942,-0.047834769358862,-1.59157279029491,-1.59569017245731,-0.107034322313605
"90","hhsector3",2,10,0.153142420375491,0.285255668554724,0.0418624960539606,0.184189387843751,0.336920936287304,0.0466824609745339,1.75456394649307,1.41898016878887,0.499609332042547
"91","formal",2,10,0.198802801490389,0.299692342584832,0.127929265179626,0.219028602175552,0.355027271866434,0.127717630559338,0.881719514272057,0.670357469430565,0.168145889162046
"92","informal",2,10,-0.13073100406222,-0.2596274878996,-0.0023940865128187,-0.106521470016543,-0.228742438088209,-0.0028954921302141,-0.663757956784024,-1.09459862185368,NA
"93","hhsize",3,10,-0.650643815128055,-0.756951091346976,-0.638935095662006,-0.64764355371847,-0.724186499677029,-0.640693560051958,-3.40748176722786,-3.04398667706198,-0.771088453445423
"94","hhage",3,10,0.149265142696176,0.306234989952196,0.0126745382939187,0.167874918969931,0.317685643158803,0.0135074557314905,0.677369153261648,0.946939698743121,-0.200942369680428
"95","age04",3,10,-0.0943961595262417,-0.222602410776969,0.0250813109111396,-0.0518036141279077,-0.143993580593277,0.0277055451976648,-1.45210717842665,-0.975946663927938,-0.289392436316111
"96","depratio",3,10,-0.0350257897186636,0.123866059140656,-0.186721518712824,-0.0238374947366145,0.139132861733214,-0.187795331232997,3.00021943072803,2.4905625696985,0.037631718587736
"97","pcfloor",3,10,0.391653625208613,0.588802658574265,0.259577827399128,0.396702327107902,0.583945653926544,0.260148144819581,3.02588436036404,3.3774745007154,0.329539293086508
"98","eschild",3,10,0.0293224844402544,0.0508082285118214,0.0289886622823176,0.0794186156417407,0.14304206147365,0.0317150017828452,-0.19961955202085,0.258347583918691,-0.295712888953536
"99","jschild",3,10,0.151419786690322,0.223754616918374,0.0838491765228346,0.159860443842949,0.252419987357977,0.0842573959875234,1.17474683901782,1.3933801979695,0.219122361334342
"100","sschild",3,10,0.0733586324595774,0.0657255482071087,0.076555087834474,0.004951496040109,-0.0563849274122038,0.0768747904587415,-0.104502780681111,-0.977765519884789,-0.655158746914458
"101","connected",3,10,-0.165647431288436,-0.344818393709159,0.00970752833946152,0,0,0,-1.63692519000208,0,0
"102","hhmale",3,10,-0.0355285171728757,-0.0482767460456427,-0.0461037140686825,-0.09464105359948,-0.144883023981995,-0.04844373643427,-1.84067794220775,-2.21418207592554,-0.224547983605589
"103","hhmarried",3,10,0.232977903602025,0.530676449232866,-0.0640366635665957,0.218528181717863,0.539533155822711,-0.0623627181181895,5.48177946486936,5.21925165264847,0.702981878409914
"104","hheduc2",3,10,0.167652236354745,0.254126499300724,0.130295445021444,0.1857289016847,0.231817806893839,0.133086967223013,1.35988541878441,1.01290520402254,-0.127191422614497
"105","hheduc3",3,10,0.154821050590056,0.193860441898148,0.138155524421155,0.140288433299269,0.154016921963302,0.139719803357987,0.722284596044583,0.342817578526663,-0.2205605595679
"106","hheduc4",3,10,0.0711466093529463,-0.0135624851359824,0.154472007454884,0.0539935339999913,-0.0554169586209406,0.156351227315587,-1.50649817054375,-1.90879897437776,0.268573982584499
"107","higheduc2",3,10,-0.0141163646955387,0.014843364489995,-0.0172993388511129,-0.0161609167833784,-0.0119325011519413,-0.0243041224041401,-0.727310935370671,-0.732839798235299,-0.0280620902069702
"108","higheduc3",3,10,-0.0815329599907793,-0.115643437224513,-0.0805214972582153,-0.133995718467875,-0.18162783720688,-0.0897138628925747,-0.370814413438762,-1.12759602892265,0.520899424786478
"109","higheduc4",3,10,0.117739666757144,0.244960614109657,-0.0103999686970409,0.0690967579352264,0.170548914536737,-0.0177957525990488,0.837044887682634,0.576109349865494,0.59210019409533
"110","tfloor",3,10,0.0274891395011075,0.0156792464896611,0.0318606596181907,-0.049472158081813,-0.112196618339903,0.0294126907876696,-0.725190257682579,-1.13604803336278,0.00640109188596321
"111","twall",3,10,0.381135159368683,0.687362912829529,0.120955256140814,0.345965518602889,0.624485162521771,0.120378224281725,2.2209965723607,2.34811639401255,0.452838880070787
"112","toilet",3,10,0.101598117322688,0.147340955938532,0.0509890326431879,0.0663196732986142,0.0900835955201864,0.0505851242810291,-0.141870800205513,-0.210685316420762,0.00107994898225647
"113","water",3,10,0.0421509220454736,0.213873540757414,-0.139183085390755,-0.006935757277233,0.113168497007848,-0.13743932036257,0.819310540518337,0.924000426113426,0.158319512209333
"114","lighting",3,10,0.127543791279732,0.164262831124379,0.115908126245485,0.105756079668269,0.104307803304133,0.1155590913648,-0.21726807865645,-0.192181625234083,0.116784296819645
"115","troof",3,10,-0.148848867825204,-0.198300167524451,-0.135307417305425,-0.170667832821465,-0.233242891479896,-0.135361899221672,-2.31051648828858,-2.24860435312931,0.0279238358541849
"116","fcook",3,10,0.00238090207821876,-0.209592789502333,0.201766975120203,-0.0439732797955382,-0.291337184889255,0.20202047738503,-2.17730790153187,-2.53343518218738,0.293664906118534
"117","house",3,10,0.22351355408693,0.424391766906283,0.0519200866517544,0.187381893032973,0.335694272919633,0.0520016960367015,2.39141666794602,1.74368581855862,0.404835624209627
"118","computer",3,10,0.522458121662511,0.603010337626704,0.517728250821609,0.524529388764179,0.586851224233011,0.521042245189104,2.62627987286756,2.51922693847069,0.380383562553285
"119","radio",3,10,0.0627898166290537,0.0838118859835294,0.0490409154053912,0.0592042015528848,0.0855587663537151,0.05012367585709,0.957132730179807,1.1283348152942,0.216772305151522
"120","tv",3,10,-0.0258819691806436,0.0097686320401129,-0.0697345550248806,-0.0452658244070393,-0.0233651038138621,-0.0667599687610099,0.776061277482285,1.10866913431862,0.518158644852709
"121","dvd",3,10,0.256712275563826,0.418195327462136,0.127105330576604,0.286733551163163,0.479020220287511,0.128638594273658,1.49044042693514,1.65239511502283,-0.11624247452587
"122","satellite",3,10,0.0282704015132382,-0.0930941692067953,0.150244230957963,0.0469064396588002,-0.0505680740796943,0.148251111602033,-1.90140574310066,-1.59595339660418,0.531529419640721
"123","ac",3,10,0.388995709904561,0.427813703484523,0.398083792460687,0.393569558532673,0.421142619726902,0.398995442396748,0.17385905405079,0.842895038654325,0.306229847148865
"124","gas",3,10,0.316616879001096,0.487195964057291,0.211765849572679,0.335800834942489,0.508285935295278,0.209510981420809,1.66640322923433,2.11284466447607,-0.0531994290917277
"125","refrigerator",3,10,0.415920728229042,0.687746981281173,0.206244949196754,0.410409342164816,0.664613310678408,0.206139055099335,3.36508187685102,3.22512346211939,0.184706412408583
"126","bicycle",3,10,-0.0190534916801263,-0.0441291150765396,0.00365779199046173,-0.0665245073795383,-0.141991117960808,0.00182946311105901,-0.655662822151603,-0.896028611870515,0.0672177543512285
"127","motorcycle",3,10,0.522253561396727,0.913565821288962,0.207147770309119,0.516590179930394,0.909293480840471,0.208439056865243,3.48507929507678,3.5622396745306,-0.080866794132291
"128","auto",3,10,0.624808483928225,0.840917371928239,0.492640791709854,0.624523615457058,0.841438612286861,0.494736122473269,2.56348607284712,2.78246823960628,0.286034461945159
"129","hp",3,10,0.0883142256461034,0.0165677671543114,0.177552032680238,0.0717101734257475,-0.0186490228480974,0.179926827595889,0.375323410449691,0.296614857496128,-0.271221555097199
"130","jewelry",3,10,0.105764273392163,0.196407046966657,0.050508734818442,0.0935231582034188,0.164524877787981,0.0482087887929784,-0.352491760771194,-0.352591100469819,-0.0475001752478609
"131","chicken",3,10,-0.0245348531439336,-0.111831592959773,0.0562436608439245,-0.0496194114149834,-0.168428060669922,0.0603881481282904,-0.97555397232086,-1.25259087519554,-0.142440892659695
"132","cow",3,10,0.127496299046422,0.325345327835828,-0.0538449344374416,0.118731513134024,0.302981200526637,-0.052376090032964,2.1030401830883,2.22584141054408,0.3401412981735
"133","credit",3,10,0.0357174786744729,0.0626042954241493,0.0275750516898222,0.0218068196768745,0.0111406944444189,0.0300788568491573,0.466960525717226,0.410608293362151,0.338141416291846
"134","hhsector1",3,10,-0.102368172711184,-0.212951292889825,-0.000730077375357681,-0.0936300281556978,-0.202073390709231,-0.00577861778254819,-0.309506106064575,-0.43242716461752,-0.316576334644429
"135","hhsector2",3,10,-0.175831801789071,-0.302815615115958,-0.066908189698194,-0.164228100382658,-0.277513573641563,-0.0718569952630354,-2.25013012700853,-2.00028376470174,-0.866628152580724
"136","hhsector3",3,10,0.149063567231566,0.30643461763299,0.0258626357882205,0.109222751648376,0.238186480014239,0.0216112621340899,0.8667257053588,0.972695455953991,-0.302918719852177
"137","formal",3,10,0.104392154684871,0.081407994515707,0.150156107921805,0.108132363262454,0.0901858680047513,0.14767540054247,-0.0704748703817292,0.322118940135408,0.487343215336021
"138","informal",3,10,-0.0371361534926319,-0.10040312052791,0.0211450163351297,-0.056806471743364,-0.151649857863223,0.0176506422198183,-1.65152924077052,-1.61535718910849,NA
"139","hhsize",4,10,-0.408926375634636,-0.232595973505419,-0.630124999664884,-0.40597564058878,-0.223682682178302,-0.630401019622189,-0.317873024972607,0.101506849992699,-0.193491981612569
"140","hhage",4,10,-0.000655429795518449,-0.0374968491866774,0.0101142686727092,-0.0216279408954036,-0.0641990480630471,0.00964202781196381,0.455556785663876,0.545667529624056,-0.023127944883516
"141","age04",4,10,0.00221411837806478,0.00273338087976361,0.0220327636880436,0.0416321748346146,0.0672561062532175,0.0238238565488791,0.016887753398595,0.400326244402684,0.0796446996512646
"142","depratio",4,10,-0.093862166691117,-0.00957021856501514,-0.186284366952748,-0.114746276831477,-0.0417511328562504,-0.188990928077585,0.430459778467861,0.0726765277085447,-0.417023228034223
"143","pcfloor",4,10,0.227888690656821,0.213728441923064,0.258445855711416,0.218304416308421,0.22183767246605,0.257863404543468,-0.0518113291628998,0.240820995373697,0.623706966899207
"144","eschild",4,10,0.0330740446430183,0.0641862956674127,0.0262477007612237,0.05268544803521,0.084003274682188,0.026820734723602,-0.195585345029042,0.0775250529414305,0.328666732181345
"145","jschild",4,10,0.0454153455999496,0.0184024745615013,0.0837319498255693,0.120831023095361,0.163695379579068,0.0833643601071884,-0.499257555798095,0.631600266263119,0.098349854420804
"146","sschild",4,10,0.0991907283219784,0.13507135542615,0.0785527339960294,0.132768377160916,0.202850502606429,0.0793341951850653,0.414661034949269,0.545631665020905,0.0685191385851482
"147","connected",4,10,-0.241653974157695,-0.508284823132855,0.00802432989522152,0,0,0,-2.77517991070102,0,0
"148","hhmale",4,10,0.122175329178463,0.285515948137259,-0.0280523427069383,0.106280872617622,0.236414112187975,-0.0308047319696892,2.6161248435733,1.20665050322856,-0.100328427881476
"149","hhmarried",4,10,0.0641375104867291,0.214960787804615,-0.0814321582912322,0.052414364215156,0.202620648671677,-0.0827611779534452,-0.751517291004956,-0.178248527086375,-0.251907764992632
"150","hheduc2",4,10,-0.0714930495898912,-0.284168588260432,0.13048218142846,-0.0340188981536342,-0.198834496644473,0.131846369882443,-2.01429681360696,-1.67541573750544,-0.125099304474323
"151","hheduc3",4,10,0.186277563218403,0.244588554798535,0.142867114521881,0.178232998934946,0.25520179099572,0.144072029597753,1.4333984886257,0.892762617068843,0.464837811200286
"152","hheduc4",4,10,0.264142815248915,0.401880040393574,0.164738752497921,0.271809942657414,0.389636214867193,0.168596545026509,1.84931875371976,0.214904875268714,0.132103715617131
"153","higheduc2",4,10,-0.100149787843656,-0.162372280503907,-0.0290071301980461,-0.0831956486916914,-0.151523664764798,-0.0312700853026662,-0.428336612932673,-0.940558121882921,-0.28605791694442
"154","higheduc3",4,10,-0.157519783372951,-0.231274363691159,-0.100472120438959,-0.20980968444478,-0.328750186012476,-0.101431520701599,-0.774895572609263,-1.81961440968337,-0.18989557330387
"155","higheduc4",4,10,0.0381753690935949,0.102160321927611,-0.0332910461147467,0.0545106139167437,0.158560634168963,-0.0354920486678767,0.438998645298926,0.303581353847387,0.236154037708237
"156","tfloor",4,10,-0.00462431145163156,-0.0403962419664969,0.0354725398737859,0.00345181681357791,-0.0266809361093417,0.0319163907880475,-1.4408574140728,-2.35135449343981,-0.801212630218887
"157","twall",4,10,0.227947973728009,0.366795640183384,0.118310917925482,0.224707036673933,0.340923230149002,0.121258359563675,2.12533626886971,1.57541835874605,0.280818569597161
"158","toilet",4,10,-0.0485411279608753,-0.164918231120452,0.0468283365618493,-0.057833846259501,-0.182863207111079,0.0455698964228371,-0.596506650489857,-0.40898208706824,0.17716809859736
"159","water",4,10,-0.0704658811391913,-0.0162042323714216,-0.137873272104983,-0.110980030610827,-0.0647865015389857,-0.139710953860772,0.736833806390265,1.01036091276882,0.0551344260618665
"160","lighting",4,10,0.14240835861698,0.184753197499687,0.118748800356499,0.16876545608157,0.237162347353332,0.118667811718037,0.260127883199195,-0.272978330173276,-0.0586512972445654
"161","troof",4,10,-0.0439836904475658,0.0296305685012589,-0.13087159466222,-0.0740915621033212,-0.0483563061224635,-0.1297494808753,1.2204013462464,1.04879795553618,-0.379813898303235
"162","fcook",4,10,0.147081492893968,0.0980275698772496,0.207901148195366,0.171295278520777,0.14892438781392,0.20652883346385,-1.02414791045724,-0.641517251087742,-0.1279673704307
"163","house",4,10,0.282245598245754,0.53950541964028,0.0550348741357413,0.260161475175154,0.493486648712607,0.0549300121252561,2.0342465439653,1.5366421753534,-0.235408918482241
"164","computer",4,10,0.322142285092608,0.18529754845353,0.50478239389896,0.288184824683044,0.117536917811204,0.501479462029334,-0.664576499687079,-1.72552883987422,-0.413208446812777
"165","radio",4,10,0.339124543377796,0.660780028368148,0.0521780237886706,0.307001674711997,0.589040610672717,0.0535481722065456,2.64024283141722,1.68812912638067,-0.04184018254228
"166","tv",4,10,-0.13493338714586,-0.204364791579836,-0.0728744348297036,-0.108430218200856,-0.161495994749197,-0.0700210272387095,-2.40798647115379,-1.82814701492558,-0.494002888501888
"167","dvd",4,10,0.254503229555428,0.411659640125614,0.126038389156837,0.232505272114077,0.391923018244213,0.127439739366724,1.15416493312013,1.1487163172154,0.288457188223776
"168","satellite",4,10,0.20738411181683,0.281128390656315,0.1552650613433,0.272693252305913,0.380906254240008,0.158501006384077,2.35161052888638,1.94798970777398,0.0419229655815138
"169","ac",4,10,0.365837813562551,0.390965118119326,0.401275068459774,0.360556594689938,0.344823138158709,0.402675511876744,1.37322634290433,0.836342208253063,0.682176561739321
"170","gas",4,10,0.289913273544962,0.414683263675008,0.207586666848887,0.255341578167321,0.340274697679824,0.20577435180418,1.2322215667568,0.657977172809386,0.312585921584908
"171","refrigerator",4,10,0.435440687145929,0.706240014796859,0.20851970015023,0.468675747292104,0.776395575265255,0.20798915168116,1.91341788352862,2.07543524618444,0.384879924680378
"172","bicycle",4,10,-0.0643194623707633,-0.120169043829313,0.00429643850875871,-0.064794542823778,-0.136890626330194,0.00419638173865625,-1.23916953415995,-0.798156709301781,-0.0316018292606391
"173","motorcycle",4,10,0.349296684232673,0.534728289656809,0.204280369580837,0.323065377292287,0.505630741364748,0.204214620637889,0.34204205992328,0.528723203811861,0.33598237733695
"174","auto",4,10,0.517874184371591,0.599055317795276,0.489377958422733,0.474317770522611,0.541170390872958,0.485737488888584,1.62511230851024,1.2174648025265,0.803635415668563
"175","hp",4,10,0.401761175402723,0.667876779080996,0.185060865951969,0.425885316672012,0.713321705424173,0.187306398170112,1.65898122375305,1.70454204678424,0.439783313779556
"176","jewelry",4,10,0.155100009507638,0.288263479533315,0.0505302559737065,0.160186396916044,0.296385089454577,0.0513281222978972,1.17947993128823,0.733404923474237,-4.35982955641971e-05
"177","chicken",4,10,0.00210434984650195,-0.0705948789282749,0.0579561186512751,-0.0505513327668384,-0.150083725247433,0.0597175735301227,0.429668588371452,-0.290972965885658,0.380739524494489
"178","cow",4,10,0.00548391080409017,0.0678124643843483,-0.0554556573373493,-0.0150401493183185,0.0386104211678163,-0.0577338065961577,1.35295391905079,0.557279062625664,0.433268509561868
"179","credit",4,10,-0.180444847906092,-0.398645105739425,0.0177384212055341,-0.188265568528327,-0.406762164846607,0.0191720646971499,-1.50237341706469,-2.42314529107765,-0.39563142869845
"180","hhsector1",4,10,-0.067712165005088,-0.163747632705583,0.0379919407347366,-0.0698279879415474,-0.185737619166525,0.0423372527448537,0.130559520591941,0.369934247819426,0.723144523986648
"181","hhsector2",4,10,0.174094474304481,0.38095141338811,-0.0224119387232304,0.168458000843146,0.366094116826528,-0.0189568399630476,1.85034981791037,1.76330125298281,0.432348819783056
"182","hhsector3",4,10,0.116427555621592,0.181955613282626,0.0639692764162861,0.122085719861626,0.19962082348244,0.0671051037686018,1.32404435682264,1.91825844063414,0.727645906436872
"183","formal",4,10,0.217454235727007,0.340860814436562,0.114625945449861,0.216821923767542,0.346223864762804,0.112685103128291,0.495802343003234,0.0546815542604596,-2.01211780686632
"184","informal",4,10,-0.073723847967558,-0.135324660082133,-0.0135708189281033,-0.0787062143501094,-0.169231455423057,-0.01622582882324,0.0997866173566862,-1.24707571328514,-2.27262000784396
"185","hhsize",5,10,-0.425000668791438,-0.304799119692675,-0.629410724973234,-0.394708106569176,-0.232657903894039,-0.633344055150973,1.62772888163921,1.69829834901644,-0.49228460756881
"186","hhage",5,10,0.0996399907940234,0.199881036308565,0.0129666244941386,0.094334723275645,0.186971602450978,0.0131511300064649,0.934520777326107,0.59638448024684,0.00218060290555671
"187","age04",5,10,0.12009193148574,0.231023036942473,0.0259005671581406,0.121015834205941,0.248440397857922,0.0266186682341908,-0.328655705804353,-0.433899733990957,-0.358194490569755
"188","depratio",5,10,-0.103322385449565,-0.0317490657072096,-0.18774061172425,-0.102346632164133,-0.020678179919478,-0.189685943531545,-0.270554142732922,-0.360653584417322,-0.351328453056739
"189","pcfloor",5,10,0.17241737007378,0.100013303541134,0.257660348844828,0.183067900802129,0.121745285715743,0.258331703767881,0.964095048776408,0.867435717408934,0.0807689621654674
"190","eschild",5,10,-0.171261622173054,-0.39759787594258,0.0218282346709561,-0.183312111969996,-0.419590503909813,0.0247270163928876,-1.53954024268968,-1.52722608157406,0.369148987688647
"191","jschild",5,10,-0.00823199989801555,-0.128964167879655,0.0821773260257535,-0.0244405739087746,-0.135001407699046,0.0821292468416958,-0.75892549409658,-0.969953945632564,-0.185383638423561
"192","sschild",5,10,0.270522373026783,0.518986314600524,0.0787215686847428,0.29890719488218,0.578676743843081,0.0792926091250733,2.49409367286112,2.4106406993117,0.00631566759081119
"193","connected",5,10,-0.0405437485898598,-0.0938764815667417,0.0109171174768769,0,0,0,-0.354559734867504,0,0
"194","hhmale",5,10,0.00263742238734757,0.0623925339028114,-0.0406399701807353,0.0151419329385643,0.0530514741232503,-0.0395917715614034,0.0293232763780639,-0.252313799744273,-1.82566141037288
"195","hhmarried",5,10,0.0989376084454958,0.28307314704764,-0.0753205165059395,0.0897854144932712,0.296825563296577,-0.0741815968168347,2.68439122748943,2.60297262404699,1.18944044472287
"196","hheduc2",5,10,0.295618108729421,0.486229194843761,0.135045723787776,0.273563551662351,0.459253332222164,0.134490128900646,2.35844283467715,2.45227816276909,-0.751119289501195
"197","hheduc3",5,10,0.0184730446560844,-0.101969388184902,0.140565646907015,0.0356284106709389,-0.0864372012670628,0.140274395438827,-0.23931484218995,-0.302290939144202,-1.10009466254595
"198","hheduc4",5,10,0.347867694553753,0.577505627752437,0.170613941959649,0.327856861408951,0.543678826449635,0.167032533529613,4.24876384940856,4.42950756741084,-0.252439627398197
"199","higheduc2",5,10,0.109430881973343,0.221234028999628,-0.0177756316144578,0.0952277638839106,0.217959432549016,-0.0183494777805864,2.59734127941449,2.5427933064639,2.31028916604194
"200","higheduc3",5,10,-0.0410108141695354,-0.00309022469344173,-0.0875339345222859,-0.063987276834572,-0.0195187387960919,-0.0890779506949018,1.42658242321373,1.68820198511386,2.36567129156377
"201","higheduc4",5,10,-0.00671442577296529,0.0279716957152521,-0.0262622020310126,-0.0217171873904188,-0.0273246587814224,-0.0228025808993098,-1.18376127459109,-1.27725719862582,1.84658183451558
"202","tfloor",5,10,0.213637269179133,0.450328620412698,0.0379158208973452,0.240388160323901,0.487060430671955,0.0392969652088663,3.21217367053138,3.62979646338945,-0.250502661080954
"203","twall",5,10,0.134663745186597,0.163664846714768,0.118538804674119,0.112043930807766,0.12456096206329,0.118707936963748,-0.628713268507553,-0.890668672100884,0.0615647031093489
"204","toilet",5,10,0.465590098031462,0.939834688853725,0.0561476232624359,0.497429446392719,1.01353435524027,0.0555088736189064,4.71693383141543,4.08913207863952,0.670485468512793
"205","water",5,10,-0.055539818657517,0.031957431199845,-0.13887577529838,-0.0642460734572655,-0.0111023431376768,-0.141751232983045,0.673455132140265,0.9092640262381,-0.0108724798763035
"206","lighting",5,10,-0.0119594168240589,-0.137827550359652,0.113893029422617,-0.0341146587522035,-0.186603102825898,0.115650722874365,-2.25822955673532,-2.31646708186552,-0.183199782976607
"207","troof",5,10,-0.119907426930373,-0.104606982120043,-0.130230256054299,-0.104303116872497,-0.0864533917788878,-0.131264960965636,0.641259191576837,0.333153931423697,-0.0498516325740433
"208","fcook",5,10,0.260486748860895,0.348325329287951,0.207726597216975,0.255226116519745,0.339800794767123,0.208440933009542,0.442463118262328,0.708768313394255,0.881494573263726
"209","house",5,10,-0.181888962840358,-0.434111786951791,0.0463511326886392,-0.200785850095467,-0.46392965736358,0.047602650224755,-2.02402732413368,-1.5887619848198,-0.142001875828533
"210","computer",5,10,0.47436209948721,0.501762060767236,0.513292934530746,0.458924777170621,0.464785525088965,0.514576439647215,-0.180096560004636,-0.0530670435803368,-0.653153332579932
"211","radio",5,10,0.144242093327471,0.274227361696704,0.0502330762427546,0.178135543214191,0.306619237357729,0.0511014530509696,0.8830959064555,0.802321306766188,0.374383330558971
"212","tv",5,10,-0.0281716938841809,0.0059097018173511,-0.0665646970855644,-0.0268504357077247,0.0159799974725539,-0.0669711559396451,2.17667342600666,2.5700532509006,0.538419737218137
"213","dvd",5,10,0.123243291549002,0.151276806498681,0.123869643159707,0.120381485429811,0.14473826944481,0.124688548593777,-0.977148877225709,-0.903671157491373,-1.05841122795188
"214","satellite",5,10,-0.0352572166668163,-0.240116308410534,0.1494888665807,-0.0301520284712818,-0.208810014362113,0.152251453061583,-2.41414902149189,-2.32946187862331,0.468550910828315
"215","ac",5,10,0.476886538320054,0.601223506225718,0.42588609633994,0.455795863641354,0.565984325473377,0.412821610804587,3.68843151362512,3.9294072102939,1.13950830560021
"216","gas",5,10,0.121203813790157,0.0706398498967419,0.20643533784735,0.127058908067565,0.0625126093257812,0.208910401553967,-0.870850685447256,-0.53035411083896,-0.408294521647158
"217","refrigerator",5,10,0.114591803707976,0.0399181111149292,0.201428809757377,0.0808082293855914,-0.0459667781888412,0.201267831404184,-0.75267165185446,-0.768704365622441,0.516943552203672
"218","bicycle",5,10,0.058443730267702,0.114423565618115,0.00498911267229723,0.0530363082872822,0.0930588544425257,0.00443678771822597,-0.646793517589539,-0.66459033884533,-0.408490361465328
"219","motorcycle",5,10,0.316162905458873,0.499454133827655,0.206542833787261,0.349359453090975,0.551240582593689,0.205558393524269,1.82415301375128,1.44997804566953,-0.194847318808026
"220","auto",5,10,0.45562907504808,0.509327220699226,0.480615482412489,0.456818907296643,0.493184557112234,0.483827765797315,1.24582353836506,0.921997274610441,1.23579566904231
"221","hp",5,10,0.120955680949586,0.0730480682076533,0.181378722148805,0.106310743348176,0.0512020446812536,0.180759950010474,-1.34129116254999,-1.73287055359576,0.225897955538583
"222","jewelry",5,10,0.164354906068283,0.303887674661845,0.0501822937579317,0.18227462336286,0.326462517645156,0.050306671030176,1.59771489708411,1.57897046073203,-0.260704169246193
"223","chicken",5,10,-0.169928397226968,-0.401136186320241,0.0565592028407381,-0.186809658274061,-0.470176487988043,0.0577336462826993,-4.12948903939125,-4.18663614852226,-0.240844845754521
"224","cow",5,10,0.219043401552504,0.516954448429308,-0.0510127283606911,0.255438883373844,0.59479776351338,-0.0488550765980902,4.31092209808439,3.94026484240098,0.15553422321891
"225","credit",5,10,0.0747711739344405,0.142859022783519,0.0312732442802054,0.0722140964302877,0.129021533321041,0.0314835675848362,0.299623614105892,0.253871385359619,0.0374615860943526
"226","hhsector1",5,10,-0.0265316225504846,-0.0681652784473848,0.0132191245496339,-0.0576454103889704,-0.108378107747171,-0.019744250408417,-1.59035698635322,-1.27108421962419,-0.275884677157253
"227","hhsector2",5,10,-0.307540503847134,-0.613381264226503,-0.0564945898676688,-0.345796033321589,-0.67279076924459,-0.089548533312181,-4.1342967194901,-3.7560847682597,-0.223718149532105
"228","hhsector3",5,10,0.321926665179459,0.653626251064509,0.0403036968260181,0.288132516215313,0.631858098835767,0.00414180796277151,2.9637529869484,3.23991127784265,NA
"229","formal",5,10,0.197897294746477,0.301879243050048,0.135840187981067,0.247252970617964,0.326883319764597,0.171041557496867,-0.89045908467933,-0.337116963711622,-0.75802384012705
"230","informal",5,10,-0.0948273542016615,-0.212111807785241,0.00720187635643698,-0.0786101327064636,-0.206089553643151,0.0427232165427374,-2.07994961342171,-1.40083121277419,NA
"231","hhsize",6,10,-0.3576768349536,-0.127247580781797,-0.628260530628202,-0.382827013215749,-0.195502457710241,-0.629372235793656,0.755200621308599,0.785480087656937,-0.538868224843517
"232","hhage",6,10,0.069001096309721,0.150890907896936,0.007067554957091,0.0790885312208531,0.167737841135079,0.0098234076429438,0.0682900960049651,0.0155215421284668,-0.0460257435396763
"233","age04",6,10,-0.0113693731705341,-0.0330205805827812,0.0218512785175066,-0.00827740431778847,-0.0291433481389942,0.0238833439092016,-0.814177665230397,-0.728509525709894,-0.0448553418656234
"234","depratio",6,10,-0.171419952736532,-0.176234032223206,-0.188467920826112,-0.208553365736302,-0.251330807116777,-0.192223545788384,0.930737321503139,0.577483982735037,-0.319525368150689
"235","pcfloor",6,10,0.382666128023545,0.544914855701135,0.260698163996048,0.399612683081712,0.610567378515983,0.259004874543739,1.16759685375972,1.08596814909101,0.0868250586268954
"236","eschild",6,10,0.0623296189726363,0.106825860292082,0.0270223969675464,0.0558683014044669,0.083826012746161,0.0287364551085898,-0.705701427801141,-0.563012189303088,0.355026718540524
"237","jschild",6,10,0.123501007532005,0.184468615416917,0.0833732938800693,0.120794444005336,0.189968230728469,0.0844889626431028,0.668075054480801,0.627895071944229,-0.0903130727855524
"238","sschild",6,10,-0.217922402171881,-0.549135722252223,0.0736881066087741,-0.265605646806449,-0.656850359864284,0.074079897553998,-4.042983675546,-3.79678250356469,-0.239082516918552
